"iso","rcp","ssp","model","period","year_center","TT","flextotal","rawtotal","f2mort","f2total"
"SPM","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-52.8002305358867,-8.94917303809693,NA,NA
"SPM","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-50.3320532682531,-22.0088728172742,NA,NA
"SPM","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-44.9306391447703,-36.1261684514623,NA,NA
"SPM","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-40.2086176103683,-46.9100180529124,NA,NA
"SPM","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-37.5204912096688,-50.1329355271235,NA,NA
"SRB","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-5.98628915687632,-6.16016858376726,NA,NA
"SRB","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-0.932916791741841,-7.17013650677136,NA,NA
"SRB","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,1.99761212036704,-4.34031004239012,NA,NA
"SRB","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,3.25510554921971,-4.72220932542989,NA,NA
"SRB","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,3.36939711925535,-5.69304621296376,NA,NA
"SSD","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,0.55766366748845,1.18773633931243,NA,NA
"SSD","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,2.59838467969663,0.434543862726845,NA,NA
"SSD","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,3.42383276885133,-1.77824638854147,NA,NA
"SSD","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,3.59522004039455,-3.6163836041681,NA,NA
"SSD","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,3.4649117977555,-5.0341999027963,NA,NA
"STP","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-16.7099390622609,-2.94300578969817,NA,NA
"STP","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-14.3013785053288,-2.64913300687556,NA,NA
"STP","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-12.3867020362598,-2.46542878519889,NA,NA
"STP","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-10.9306909841259,-0.971908492524257,NA,NA
"STP","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-10.0889530714573,-0.550226444574726,NA,NA
"SUR","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-19.5129536510325,-1.20515685174398,NA,NA
"SUR","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-17.0088837650603,-3.04020106118148,NA,NA
"SUR","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-14.5256805861873,-5.72165686426365,NA,NA
"SUR","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-12.7163233394556,-7.85875341477896,NA,NA
"SUR","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-11.8070627864272,-9.10460308377115,NA,NA
"SVK","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-26.8115160186981,-8.15227339010642,NA,NA
"SVK","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-23.442639045705,-13.7005843926102,NA,NA
"SVK","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-20.2064548510273,-12.3694294326326,NA,NA
"SVK","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-17.8338459292129,-6.83696370565838,NA,NA
"SVK","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-16.7881844705179,-4.07881352641117,NA,NA
"SVN","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-9.74914855023585,-5.6267687628876,NA,NA
"SVN","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-5.76353490416013,-6.60326898929169,NA,NA
"SVN","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-3.02141279325995,-0.34666796743221,NA,NA
"SVN","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-1.57387413249541,8.29354819973344,NA,NA
"SVN","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-1.23254594821027,12.347937529031,NA,NA
"SWE","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-73.6514845301571,-22.0486504808288,NA,NA
"SWE","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-76.8218331404609,-36.3949359349593,NA,NA
"SWE","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-74.4021771941226,-48.900528189244,NA,NA
"SWE","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-70.316223879735,-58.231855302125,NA,NA
"SWE","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-67.3353373224417,-57.7707329871117,NA,NA
"SWZ","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-13.2701397883461,-6.64414118694884,NA,NA
"SWZ","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-11.8952479876765,-8.14015657847563,NA,NA
"SWZ","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-9.6986669178803,-8.92519742677037,NA,NA
"SWZ","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-8.07954281034952,-6.21549932503785,NA,NA
"SWZ","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-7.27185385977939,-4.94340785589598,NA,NA
"SYC","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-19.4410046121904,-1.41502342416086,NA,NA
"SYC","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-18.6242154761481,-4.03362851840072,NA,NA
"SYC","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-16.6746985431504,-9.88424024559942,NA,NA
"SYC","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-14.9459020688849,-12.4286140478567,NA,NA
"SYC","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-13.9515996304602,-14.7294446521905,NA,NA
"SYR","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,26.3418098269666,4.76570509898326,NA,NA
"SYR","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,25.625264498418,9.7322521928071,NA,NA
"SYR","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,23.087864009313,15.9410375546382,NA,NA
"SYR","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,20.6243729085558,17.3082049216544,NA,NA
"SYR","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,19.0426899672313,16.9948567269299,NA,NA
"TCA","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-18.5839890900041,-2.34042975800779,NA,NA
"TCA","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-18.1256141263027,-5.57562421335209,NA,NA
"TCA","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-16.3997021715827,-10.9710825189051,NA,NA
"TCA","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-14.7816313317249,-13.3090189064277,NA,NA
"TCA","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-13.8152620698659,-13.1847690524422,NA,NA
"TCD","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,51.8437319586113,19.3703500652188,NA,NA
"TCD","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,46.374904020519,24.3168918236332,NA,NA
"TCD","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,35.5774451842928,21.2970043269024,NA,NA
"TCD","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,27.9473035558094,15.0738669190909,NA,NA
"TCD","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,24.2880112887254,11.662729267632,NA,NA
"TGO","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,22.9239812698097,6.99645561326323,NA,NA
"TGO","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,23.9960438066833,9.64934116740964,NA,NA
"TGO","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,19.4173943905016,7.06924529185656,NA,NA
"TGO","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,15.1955523996609,3.01491485597719,NA,NA
"TGO","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,13.0115292255279,0.41040777815824,NA,NA
"THA","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-12.1824522180704,0.989841669327417,NA,NA
"THA","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-9.51413791995452,-2.54398289198204,NA,NA
"THA","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-7.60550366974002,-5.36736247609263,NA,NA
"THA","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-6.4600417028765,-6.81424791133065,NA,NA
"THA","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-5.98804263973847,-7.8211429400885,NA,NA
"TJK","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,15.2852861019596,-1.56881912993215,NA,NA
"TJK","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,14.905069728176,0.71431479114243,NA,NA
"TJK","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,13.4312771763767,5.99047173817822,NA,NA
"TJK","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,12.0400628978199,10.227635803553,NA,NA
"TJK","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,11.1109133172303,11.5543204374196,NA,NA
"TKL","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-5.91496483388544,0.716145135336895,NA,NA
"TKL","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-4.79925145655815,1.37902199795453,NA,NA
"TKL","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-3.83582052978494,-1.2609124729191,NA,NA
"TKL","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-3.21699222958675,-0.431238367167413,NA,NA
"TKL","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-2.9572370175052,-4.54381820469127,NA,NA
"TKM","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,24.660762727963,4.92117962043807,NA,NA
"TKM","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,24.3771441534907,9.84046199907614,NA,NA
"TKM","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,24.911764132469,14.6547281593153,NA,NA
"TKM","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,25.2748787594977,18.3772634377171,NA,NA
"TKM","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,25.0921764097602,20.1181654084499,NA,NA
"TLS","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-9.25945506279147,-1.32699334064071,NA,NA
"TLS","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-7.39604838393386,-2.25954830320003,NA,NA
"TLS","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-5.68189961977629,-3.68999216126749,NA,NA
"TLS","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-4.59054704935039,-5.13444852863071,NA,NA
"TLS","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-4.08582196513084,-5.32127318158601,NA,NA
"TON","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-18.9561428158135,-5.49835310869391,NA,NA
"TON","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-17.9909089752678,-10.0252725408904,NA,NA
"TON","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-15.2441017739513,-12.8847632878271,NA,NA
"TON","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-13.0035145994674,-12.5071496965244,NA,NA
"TON","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-11.7435116080264,-10.1099621808349,NA,NA
"TTO","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-46.2828521880595,-5.07030360801972,NA,NA
"TTO","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-49.0574818695028,-15.4645320853609,NA,NA
"TTO","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-48.0624445006898,-29.6851213153316,NA,NA
"TTO","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-45.794412309145,-36.5108188682844,NA,NA
"TTO","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-43.8932518555646,-37.7711935850429,NA,NA
"TUN","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,16.3573441090268,1.22779956069532,NA,NA
"TUN","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,15.6920867676883,6.27585269409158,NA,NA
"TUN","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,14.847179355799,9.77165456354784,NA,NA
"TUN","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,14.0356761451913,10.0627435759354,NA,NA
"TUN","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,13.4541687070703,9.85602978325987,NA,NA
"TUR","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,5.99204876790292,0.418638931773853,NA,NA
"TUR","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,8.49591951067757,2.58285912898868,NA,NA
"TUR","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,9.3127906109622,6.52457689281124,NA,NA
"TUR","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,9.27464876003088,10.4217024715003,NA,NA
"TUR","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,8.91749035025738,12.4086482691696,NA,NA
"TUV","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-18.5966969169285,-0.671402863632246,NA,NA
"TUV","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-17.6047967718967,-3.16096867980186,NA,NA
"TUV","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-15.6500288873722,-10.3144791394861,NA,NA
"TUV","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-13.9737687756607,-12.4010676339986,NA,NA
"TUV","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-13.0330321655374,-18.5114994244304,NA,NA
"TWN","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-7.15804060106673,-0.771103256016607,NA,NA
"TWN","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-7.59929664812172,-1.77288407733404,NA,NA
"TWN","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-7.66420555173632,-2.97002651439665,NA,NA
"TWN","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-7.55306332087867,-4.19716819896985,NA,NA
"TWN","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-7.35852886577223,-5.16424077795465,NA,NA
"TZA","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-17.1499677903781,-5.11156976586259,NA,NA
"TZA","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-13.7291488017702,-7.81900088487885,NA,NA
"TZA","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-10.4094635741724,-9.88436170656915,NA,NA
"TZA","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-8.26329902434198,-10.1319955769068,NA,NA
"TZA","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-7.27016922681222,-8.82846151454943,NA,NA
"UGA","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-14.5730115526437,-4.76530484202305,NA,NA
"UGA","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-11.6129121412604,-6.91871853661086,NA,NA
"UGA","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-8.47458993354424,-8.80478201275206,NA,NA
"UGA","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-6.48823377862223,-8.61063252829377,NA,NA
"UGA","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-5.61439489729411,-8.43359359008877,NA,NA
"UKR","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-32.1856399468251,-9.93752067592262,NA,NA
"UKR","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-27.2065536765404,-16.70514511815,NA,NA
"UKR","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-22.874412229353,-23.7939855662709,NA,NA
"UKR","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-19.9498948499433,-26.6581418739927,NA,NA
"UKR","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-18.5619520629747,-26.5851956595299,NA,NA
"UMI","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-17.7592668667784,0.313030793664299,NA,NA
"UMI","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-17.3029024007083,-3.88029815548413,NA,NA
"UMI","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-15.6457560036242,-10.3103941309433,NA,NA
"UMI","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-14.0975296301058,-14.4567570661875,NA,NA
"UMI","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-13.1749502397802,-15.4140118326095,NA,NA
"URY","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,2.2234523594843,-2.47646002211739,NA,NA
"URY","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,2.2423440414588,-0.260879681438017,NA,NA
"URY","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,2.10881768668807,0.00443449022132398,NA,NA
"URY","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,1.9574909411672,-1.00560462930853,NA,NA
"URY","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,1.8535438556427,-1.55389511593429,NA,NA
"USA","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,0.893399680936375,-1.12464170984791,NA,NA
"USA","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,3.03021393082949,-0.534376955208181,NA,NA
"USA","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,4.40703438629299,1.56581942993905,NA,NA
"USA","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,5.07789130999907,2.75392294616036,NA,NA
"USA","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,5.1435349023611,3.95800652773168,-12.7,-0.1
"UZB","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,33.4699877029189,2.11083156003678,NA,NA
"UZB","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,32.0028217843602,7.69969104583712,NA,NA
"UZB","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,29.3107033850801,16.3022278698838,NA,NA
"UZB","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,26.7361258473016,22.2501104933524,NA,NA
"UZB","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,25.0893979562131,23.5014135880534,NA,NA
"VAT","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,10.0521744264418,-2.15841083855037,NA,NA
"VAT","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,11.014228790444,0.766233278303727,NA,NA
"VAT","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,10.5973275770456,8.92782646450897,NA,NA
"VAT","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,9.8516405244174,13.2090306831756,NA,NA
"VAT","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,9.26925981478879,13.6556224789112,NA,NA
"VCT","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-25.0945330412515,-2.99310734025504,NA,NA
"VCT","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-24.68370877813,-7.39661349712832,NA,NA
"VCT","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-21.823081353473,-13.7883557015566,NA,NA
"VCT","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-19.1724847482408,-17.3985093082748,NA,NA
"VCT","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-17.682861230482,-18.1175457686727,NA,NA
"VEN","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-23.7561902916827,-3.94428700931506,NA,NA
"VEN","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-23.5777390844736,-8.04917167779656,NA,NA
"VEN","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-21.4850401192558,-14.6729681251187,NA,NA
"VEN","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-19.4067524754341,-19.3309998129188,NA,NA
"VEN","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-18.1258764416961,-21.5420388452904,NA,NA
"VGB","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-20.1446573491,-2.69268637036916,NA,NA
"VGB","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-19.2159266901135,-5.86441178329754,NA,NA
"VGB","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-17.1606735215115,-10.6253976786244,NA,NA
"VGB","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-15.3604854602061,-14.3335854354559,NA,NA
"VGB","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-14.3342572972362,-13.3774471789843,NA,NA
"VIR","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-24.1119792952156,-4.07118653638386,NA,NA
"VIR","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-22.7589028846157,-7.22804014276512,NA,NA
"VIR","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-20.1957929581889,-12.7284359651378,NA,NA
"VIR","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-18.0152254810051,-16.7961606776491,NA,NA
"VIR","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-16.7987960177764,-15.7873524531568,NA,NA
"VNM","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-3.85238179042443,2.66662259317371,NA,NA
"VNM","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-2.19048776094991,0.449549085364466,NA,NA
"VNM","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-1.2561273901126,-0.353978162996738,NA,NA
"VNM","rcp45","SSP2","high","2080_2094",2094,2.29908506581955,-0.808191425503157,-0.4074591305167,NA,NA
"VNM","rcp45","SSP2","high","2095_2100",2100,2.32376842714839,-0.686239097500263,0.779462641265099,NA,NA
"VUT","rcp45","SSP2","high","2020_2039",2039,1.60487362359058,-20.556327094589,-3.29578256328092,NA,NA
"VUT","rcp45","SSP2","high","2040_2059",2059,1.97392221482732,-18.336445642982,-6.91677157419276,NA,NA
"VUT","rcp45","SSP2","high","2060_2079",2079,2.18692455075282,-14.7520039636691,-10.2031450062347,NA,NA
